Timestamp,Device_ID,Service,Software_Version,Signal_Latency_ms,Packet_Loss_Rate,Reconnect_Count,Latency_Rolling_24h,Telemetry_Risk_Score,Telemetry_Anomaly
2024-01-12 08:00:00,DEV-0049,Notification-Service,v1.4,82.93,0.02344,1,80.947625,71.2,False
2024-01-12 08:00:00,DEV-0047,Notification-Service,v1.4,77.068,0.00018,0,81.85366666666667,27.2,False
2024-01-12 08:00:00,DEV-0044,Data-Ingestion,v1.5,148.31,0.07015,2,99.76683333333334,96.9,True
2024-01-12 09:00:00,DEV-0024,Notification-Service,v2.0,50.781,0.01309,0,80.06470833333334,28.4,False
2024-01-12 09:00:00,DEV-0033,Reporting-Service,v2.0,70.601,0.01649,0,77.80545833333333,43.0,False
2024-01-12 09:00:00,DEV-0022,API-Gateway,v1.5,104.175,0.04579,2,99.56329166666667,91.4,True
2024-01-12 09:00:00,DEV-0011,Notification-Service,v2.0,87.665,0.01065,0,81.51491666666668,50.5,False
2024-01-12 10:00:00,DEV-0018,Reporting-Service,v2.0,58.199,0.02226,1,77.070875,51.0,False
2024-01-12 10:00:00,DEV-0041,Data-Ingestion,v2.0,169.875,0.06168,5,103.55608333333333,97.8,True
2024-01-12 10:00:00,DEV-0032,Notification-Service,v1.4,59.918,0.0116,0,79.19766666666666,28.9,False
2024-01-12 10:00:00,DEV-0006,Notification-Service,v1.5,91.402,0.01014,0,79.33925,52.8,False
2024-01-12 11:00:00,DEV-0040,Data-Ingestion,v2.0,156.524,0.11144,3,106.83191666666669,98.0,True
2024-01-12 11:00:00,DEV-0033,Notification-Service,v1.4,90.468,0.01735,0,79.7775,63.2,False
2024-01-12 11:00:00,DEV-0044,Notification-Service,v1.4,98.832,0.01929,0,80.16495833333333,71.3,False
2024-01-12 12:00:00,DEV-0043,Reporting-Service,v1.4,75.254,0.01257,0,76.38045833333332,41.1,False
2024-01-12 12:00:00,DEV-0037,Notification-Service,v2.0,69.887,0.00821,0,80.536875,29.1,False
2024-01-12 12:00:00,DEV-0022,Notification-Service,v1.5,87.078,0.01398,0,80.80679166666665,55.5,False
2024-01-12 13:00:00,DEV-0035,Data-Ingestion,v1.5,135.015,0.08503,3,109.2385,97.1,True
2024-01-12 13:00:00,DEV-0029,Notification-Service,v1.5,93.372,0.0344,0,81.78208333333333,73.9,False
2024-01-12 13:00:00,DEV-0033,Notification-Service,v1.4,78.421,0.00183,0,81.65895833333333,29.9,False
2024-01-12 14:00:00,DEV-0011,Data-Ingestion,v2.0,174.238,0.10273,3,113.05225,98.3,True
2024-01-12 15:00:00,DEV-0018,Data-Ingestion,v2.0,184.756,0.10256,2,116.81616666666666,98.1,True
2024-01-12 16:00:00,DEV-0011,Data-Ingestion,v1.4,178.531,0.08108,6,121.85983333333336,98.5,True
2024-01-12 16:00:00,DEV-0012,API-Gateway,v2.0,120.919,0.14235,3,101.120875,97.3,True
2024-01-12 16:00:00,DEV-0006,Reporting-Service,v2.0,60.118,0.00936,0,75.22083333333335,25.0,False
2024-01-12 17:00:00,DEV-0036,API-Gateway,v2.0,160.633,0.09287,6,105.08316666666666,98.3,True
2024-01-12 18:00:00,DEV-0023,Data-Ingestion,v1.5,181.785,0.11282,2,125.22362500000001,98.3,True
2024-01-12 18:00:00,DEV-0041,Reporting-Service,v1.5,110.086,0.0096,0,74.00625,61.4,False
2024-01-12 18:00:00,DEV-0032,Reporting-Service,v1.4,67.028,0.01327,0,75.152375,35.6,False
2024-01-12 19:00:00,DEV-0020,Notification-Service,v1.5,76.077,0.00995,0,80.14649999999999,37.4,False
2024-01-12 19:00:00,DEV-0023,Notification-Service,v1.5,87.329,0.0268,0,79.74929166666666,67.5,False
2024-01-12 19:00:00,DEV-0040,API-Gateway,v1.5,180.749,0.09677,4,109.53437500000001,98.5,True
2024-01-12 19:00:00,DEV-0022,Reporting-Service,v2.0,61.746,0.00426,0,74.36704166666667,18.8,False
2024-01-12 20:00:00,DEV-0048,API-Gateway,v2.0,136.987,0.11953,6,110.99025,98.3,True
2024-01-12 20:00:00,DEV-0042,Data-Ingestion,v2.0,161.27,0.09418,4,128.17679166666667,98.1,True
2024-01-12 21:00:00,DEV-0007,API-Gateway,v1.5,138.047,0.0685,5,113.07283333333334,97.3,True
2024-01-12 22:00:00,DEV-0003,Reporting-Service,v1.4,83.011,0.00415,0,74.19625,36.8,False
2024-01-12 22:00:00,DEV-0023,Notification-Service,v1.4,60.121,0.00069,0,78.11983333333333,15.2,False
2024-01-12 22:00:00,DEV-0008,Data-Ingestion,v2.0,131.302,0.07634,2,130.5139166666667,96.5,True
2024-01-12 22:00:00,DEV-0008,Notification-Service,v1.4,73.204,0.02325,0,78.94495833333333,51.6,False
2024-01-12 23:00:00,DEV-0005,Notification-Service,v2.0,126.034,0.0,0,79.41366666666667,52.0,False
2024-01-12 23:00:00,DEV-0012,API-Gateway,v1.4,147.358,0.06694,4,115.82962500000001,97.3,True
2024-01-13 00:00:00,DEV-0033,API-Gateway,v1.5,141.749,0.09902,6,117.08595833333334,98.0,True
2024-01-13 00:00:00,DEV-0008,Data-Ingestion,v1.4,157.297,0.111,5,134.22604166666667,98.3,True
2024-01-13 01:00:00,DEV-0005,Reporting-Service,v1.5,56.408,0.00053,0,74.23783333333334,13.4,False
2024-01-13 01:00:00,DEV-0033,Data-Ingestion,v1.5,172.914,0.0992,6,137.90045833333332,98.7,True
2024-01-13 02:00:00,DEV-0022,API-Gateway,v2.0,137.068,0.09409,5,129.08175,97.7,True
2024-01-13 02:00:00,DEV-0042,API-Gateway,v1.5,168.423,0.07463,3,121.12416666666667,97.7,True
2024-01-13 02:00:00,DEV-0048,API-Gateway,v1.5,205.481,0.10887,4,126.602125,99.0,True
2024-01-13 02:00:00,DEV-0035,Reporting-Service,v2.0,105.542,0.0,0,75.72041666666667,48.0,False
2024-01-13 03:00:00,DEV-0036,Notification-Service,v2.0,70.875,0.00372,0,80.10908333333334,24.3,False
2024-01-13 03:00:00,DEV-0015,Notification-Service,v1.5,112.614,0.00665,0,81.758875,57.6,False
2024-01-13 03:00:00,DEV-0022,Data-Ingestion,v1.4,169.774,0.11014,5,140.91033333333334,98.6,True
2024-01-13 03:00:00,DEV-0015,Notification-Service,v1.5,70.804,0.00301,0,81.09320833333332,23.6,False
2024-01-13 04:00:00,DEV-0032,API-Gateway,v1.5,170.002,0.08926,2,132.61529166666665,97.6,True
2024-01-13 04:00:00,DEV-0046,Notification-Service,v1.5,76.276,0.01576,0,81.02829166666668,47.0,False
2024-01-13 04:00:00,DEV-0024,Data-Ingestion,v2.0,156.628,0.06381,4,145.71425,97.3,True
2024-01-13 05:00:00,DEV-0030,Reporting-Service,v1.5,86.616,0.0175,0,77.07470833333333,59.9,False
2024-01-13 05:00:00,DEV-0031,Reporting-Service,v2.0,109.157,0.01974,0,78.577,75.6,False
2024-01-13 06:00:00,DEV-0028,Data-Ingestion,v2.0,116.357,0.11608,3,148.28254166666667,96.5,True
2024-01-13 06:00:00,DEV-0003,Reporting-Service,v1.5,85.535,0.00221,0,78.675125,37.5,False
2024-01-13 06:00:00,DEV-0040,Notification-Service,v1.5,68.958,0.01329,0,81.37775,37.1,False
2024-01-13 07:00:00,DEV-0027,Data-Ingestion,v1.5,177.45,0.06767,4,151.974,97.9,True
2024-01-13 07:00:00,DEV-0026,Reporting-Service,v1.5,71.809,0.01058,0,78.46358333333333,34.7,False
2024-01-13 07:00:00,DEV-0009,API-Gateway,v1.5,131.903,0.10753,4,133.74970833333333,97.5,True
2024-01-13 08:00:00,DEV-0027,Data-Ingestion,v1.5,158.252,0.0678,6,155.07079166666665,97.8,True
2024-01-13 08:00:00,DEV-0044,Notification-Service,v1.4,80.654,0.01125,0,81.41791666666667,44.3,False
2024-01-13 09:00:00,DEV-0018,Data-Ingestion,v2.0,177.056,0.10858,6,159.69295833333334,98.9,True
2024-01-13 09:00:00,DEV-0005,Data-Ingestion,v2.0,158.746,0.10967,3,160.72125,98.0,True
2024-01-13 09:00:00,DEV-0040,Data-Ingestion,v1.5,101.646,0.08693,6,155.52079166666667,91.9,True
2024-01-13 09:00:00,DEV-0028,Reporting-Service,v1.4,96.719,0.01549,0,79.35695833333334,65.7,False
2024-01-13 10:00:00,DEV-0004,Reporting-Service,v1.4,67.994,0.0268,0,79.17708333333333,49.4,False
2024-01-13 11:00:00,DEV-0034,API-Gateway,v1.4,135.502,0.07586,2,141.347625,96.6,True
2024-01-13 11:00:00,DEV-0038,API-Gateway,v1.5,200.725,0.08814,5,138.90895833333335,98.7,True
2024-01-13 11:00:00,DEV-0002,API-Gateway,v2.0,178.74,0.12396,5,150.29825,99.1,True
2024-01-13 11:00:00,DEV-0042,API-Gateway,v2.0,190.642,0.0702,6,144.62104166666666,98.6,True
2024-01-13 12:00:00,DEV-0041,Reporting-Service,v1.5,63.835,0.01444,0,77.96216666666668,35.7,False
2024-01-13 12:00:00,DEV-0024,Reporting-Service,v2.0,87.132,0.00896,1,77.76658333333334,56.5,False
2024-01-13 13:00:00,DEV-0048,API-Gateway,v1.5,178.534,0.09992,4,154.49133333333333,98.5,True
2024-01-13 13:00:00,DEV-0048,Notification-Service,v1.5,77.94,0.01443,1,81.19616666666666,56.4,False
2024-01-13 13:00:00,DEV-0015,Data-Ingestion,v1.4,139.074,0.07605,3,159.80916666666667,97.2,True
2024-01-13 14:00:00,DEV-0021,Notification-Service,v1.4,44.202,0.00571,0,79.82674999999999,15.7,False
2024-01-13 14:00:00,DEV-0011,Data-Ingestion,v1.4,164.691,0.12585,2,159.96016666666665,98.1,True
2024-01-13 15:00:00,DEV-0011,API-Gateway,v1.5,153.824,0.07621,2,154.42745833333333,97.0,True
2024-01-13 15:00:00,DEV-0012,API-Gateway,v2.0,184.592,0.12482,3,154.60704166666667,98.9,True
2024-01-13 15:00:00,DEV-0018,Data-Ingestion,v1.4,179.623,0.12531,3,160.3096666666667,98.8,True
2024-01-13 15:00:00,DEV-0050,Data-Ingestion,v1.5,196.318,0.06908,5,160.96283333333335,98.4,True
2024-01-13 16:00:00,DEV-0046,Data-Ingestion,v1.5,178.335,0.12762,3,161.56070833333334,98.8,True
2024-01-13 16:00:00,DEV-0017,Notification-Service,v2.0,60.535,0.00649,0,78.893625,20.8,False
2024-01-13 17:00:00,DEV-0034,Data-Ingestion,v1.4,209.259,0.12852,7,163.20170833333333,99.8,True
2024-01-13 18:00:00,DEV-0002,Reporting-Service,v1.4,80.583,0.01713,0,78.60029166666666,53.2,False
2024-01-13 19:00:00,DEV-0023,Notification-Service,v1.5,66.727,0.00361,1,78.02120833333333,30.6,False
2024-01-13 19:00:00,DEV-0035,Notification-Service,v2.0,90.683,0.0,1,79.68379166666666,48.8,False
2024-01-13 19:00:00,DEV-0035,Reporting-Service,v1.4,91.015,0.00698,0,79.00508333333333,47.4,False
2024-01-13 20:00:00,DEV-0013,Notification-Service,v1.4,75.35,0.01433,1,80.32679166666667,53.6,False
2024-01-13 20:00:00,DEV-0021,Data-Ingestion,v1.4,157.458,0.05769,4,163.240625,97.3,True
2024-01-13 21:00:00,DEV-0026,API-Gateway,v1.5,188.675,0.11634,2,157.48962500000002,98.4,True
2024-01-13 21:00:00,DEV-0027,Reporting-Service,v2.0,74.614,0.02554,0,80.35041666666666,54.4,False
2024-01-13 21:00:00,DEV-0030,Reporting-Service,v2.0,89.103,0.02675,0,79.96362500000001,68.9,False
2024-01-13 22:00:00,DEV-0017,Data-Ingestion,v2.0,182.236,0.10052,4,165.20816666666667,98.6,True
2024-01-13 23:00:00,DEV-0040,Notification-Service,v1.5,112.196,0.01049,0,81.19320833333333,63.6,False
2024-01-14 00:00:00,DEV-0025,Notification-Service,v1.4,71.295,0.01208,1,80.39433333333334,46.1,False
2024-01-14 00:00:00,DEV-0015,Reporting-Service,v1.4,86.427,0.01177,0,81.02445833333333,51.3,False
2024-01-14 00:00:00,DEV-0013,Data-Ingestion,v1.4,64.942,0.03619,0,154.589125,48.7,False
2024-01-14 00:00:00,DEV-0048,Data-Ingestion,v1.5,39.195,0.01461,0,159.581375,29.4,False
2024-01-14 01:00:00,DEV-0007,Notification-Service,v2.0,65.202,0.00846,0,78.99308333333333,26.3,False
2024-01-14 01:00:00,DEV-0042,Reporting-Service,v2.0,50.118,0.0267,0,78.69375,41.5,False
2024-01-14 02:00:00,DEV-0035,Data-Ingestion,v1.5,77.502,0.0,0,150.37958333333333,26.5,False
2024-01-14 02:00:00,DEV-0014,API-Gateway,v2.0,92.392,0.00516,0,156.056625,46.4,False
2024-01-14 03:00:00,DEV-0028,Data-Ingestion,v1.5,88.452,0.00485,1,146.49070833333334,51.9,False
2024-01-14 03:00:00,DEV-0027,Data-Ingestion,v1.4,61.338,0.01271,0,142.326875,31.3,False
2024-01-14 04:00:00,DEV-0011,Reporting-Service,v1.4,97.191,0.0091,0,79.80166666666666,55.5,False
2024-01-14 04:00:00,DEV-0004,Reporting-Service,v1.5,90.07,0.01057,0,81.66495833333333,52.5,False
2024-01-14 04:00:00,DEV-0050,Reporting-Service,v1.4,88.102,0.00904,0,81.047625,48.2,False
2024-01-14 05:00:00,DEV-0033,API-Gateway,v1.5,61.547,0.02617,2,150.912,56.5,False
2024-01-14 06:00:00,DEV-0034,Data-Ingestion,v1.5,61.086,0.014,0,139.40120833333333,33.5,False
2024-01-14 06:00:00,DEV-0044,Reporting-Service,v2.0,95.001,0.00896,0,82.74895833333333,53.8,False
2024-01-14 06:00:00,DEV-0050,Reporting-Service,v1.5,110.747,0.01346,0,82.77650000000001,68.3,False
2024-01-14 06:00:00,DEV-0017,Reporting-Service,v1.4,58.161,0.02756,0,81.58341666666666,44.2,False
2024-01-14 07:00:00,DEV-0024,Reporting-Service,v1.4,81.127,0.00828,0,83.58404166666666,39.7,False
2024-01-14 07:00:00,DEV-0038,Data-Ingestion,v2.0,104.861,0.00773,0,137.216375,56.7,False
2024-01-14 08:00:00,DEV-0049,Reporting-Service,v1.4,102.814,0.01812,0,84.40916666666666,71.8,False
2024-01-14 08:00:00,DEV-0044,API-Gateway,v2.0,107.71,0.01092,0,150.682375,62.9,False
2024-01-14 08:00:00,DEV-0031,Notification-Service,v1.5,95.096,0.01337,0,79.32716666666666,61.2,False
2024-01-14 08:00:00,DEV-0048,Data-Ingestion,v2.0,66.397,0.02189,0,132.77816666666666,45.7,False
2024-01-14 09:00:00,DEV-0026,Notification-Service,v1.5,52.203,0.01623,1,78.59033333333333,42.8,False
2024-01-14 09:00:00,DEV-0014,Notification-Service,v1.5,43.152,0.0117,0,76.49783333333333,25.0,False
2024-01-14 09:00:00,DEV-0003,Reporting-Service,v1.5,74.388,0.01854,0,85.15833333333333,48.6,False
2024-01-14 10:00:00,DEV-0018,API-Gateway,v2.0,89.636,0.01215,0,150.07658333333333,54.7,False
2024-01-14 11:00:00,DEV-0039,Reporting-Service,v2.0,57.804,0.01525,0,83.16924999999999,33.8,False
2024-01-14 11:00:00,DEV-0013,Reporting-Service,v1.5,77.18,0.00739,0,82.77608333333333,34.5,False
2024-01-14 12:00:00,DEV-0026,Reporting-Service,v2.0,101.554,0.00706,0,82.45929166666667,54.5,False
2024-01-14 12:00:00,DEV-0016,Data-Ingestion,v1.4,76.331,0.03141,1,128.88470833333335,66.6,False
2024-01-14 12:00:00,DEV-0004,Reporting-Service,v2.0,95.647,0.01511,0,83.970375,64.5,False
2024-01-14 12:00:00,DEV-0034,Reporting-Service,v2.0,97.963,0.00657,0,82.977125,52.0,False
2024-01-14 13:00:00,DEV-0017,Reporting-Service,v1.5,87.822,0.00102,2,83.59966666666666,50.1,False
2024-01-14 13:00:00,DEV-0033,API-Gateway,v2.0,83.064,0.00687,0,148.49929166666666,40.0,False
2024-01-14 13:00:00,DEV-0011,API-Gateway,v1.4,76.236,0.02608,0,144.98275,56.0,False
2024-01-14 14:00:00,DEV-0006,Data-Ingestion,v2.0,101.541,0.00154,0,126.58941666666668,48.8,False
2024-01-14 14:00:00,DEV-0033,Data-Ingestion,v1.4,78.952,0.02218,0,125.030875,56.6,False
2024-01-14 14:00:00,DEV-0041,Reporting-Service,v1.5,95.492,0.00394,0,84.74541666666667,47.5,False
2024-01-14 15:00:00,DEV-0023,API-Gateway,v1.4,60.628,0.01011,0,139.97770833333334,26.6,False
2024-01-14 15:00:00,DEV-0047,Notification-Service,v1.5,79.127,0.00969,0,76.52725,40.2,False
2024-01-14 15:00:00,DEV-0043,Data-Ingestion,v1.5,62.988,0.01455,0,120.261625,35.1,False
2024-01-14 16:00:00,DEV-0011,Reporting-Service,v2.0,101.041,0.01418,0,86.29566666666666,66.0,False
2024-01-14 16:00:00,DEV-0028,Data-Ingestion,v1.4,98.355,0.01432,0,117.76591666666667,65.0,False
2024-01-14 16:00:00,DEV-0029,API-Gateway,v2.0,88.594,0.00468,0,137.96133333333333,42.5,False
2024-01-14 16:00:00,DEV-0006,Reporting-Service,v1.5,82.382,0.0,1,86.09775,41.1,False
2024-01-14 17:00:00,DEV-0008,Data-Ingestion,v1.4,69.608,0.01487,0,116.431,40.0,False
2024-01-14 18:00:00,DEV-0043,Reporting-Service,v1.5,93.595,0.00613,0,86.63991666666668,48.4,False
2024-01-14 18:00:00,DEV-0020,Notification-Service,v1.5,90.323,0.01833,0,77.12083333333334,64.1,False
2024-01-14 19:00:00,DEV-0048,Notification-Service,v2.0,90.027,0.01118,0,75.29495833333333,53.4,False
2024-01-14 19:00:00,DEV-0008,Notification-Service,v2.0,26.685,0.01343,0,74.59400000000001,27.2,False
2024-01-14 20:00:00,DEV-0020,Data-Ingestion,v1.5,73.412,0.01809,0,109.14829166666665,47.1,False
2024-01-14 20:00:00,DEV-0001,Data-Ingestion,v1.4,87.605,0.0155,1,112.703875,67.6,False
2024-01-14 21:00:00,DEV-0019,Reporting-Service,v1.5,78.761,0.01879,0,86.12933333333332,53.2,False
2024-01-14 21:00:00,DEV-0009,Data-Ingestion,v1.4,95.628,0.01895,1,107.33804166666665,78.4,False
2024-01-14 21:00:00,DEV-0024,API-Gateway,v1.5,76.686,0.01574,1,135.40462499999998,56.8,False
2024-01-14 22:00:00,DEV-0039,Data-Ingestion,v2.0,85.414,0.00354,0,99.82854166666665,38.4,False
2024-01-14 22:00:00,DEV-0038,Data-Ingestion,v1.4,111.86,0.0,1,93.06433333333335,59.5,False
2024-01-14 22:00:00,DEV-0021,Data-Ingestion,v1.5,95.367,0.01235,0,104.44954166666668,59.8,False
2024-01-14 22:00:00,DEV-0009,Data-Ingestion,v2.0,83.757,0.02793,0,95.83412499999999,64.7,False
2024-01-14 23:00:00,DEV-0015,Data-Ingestion,v1.5,96.168,0.00641,0,85.25870833333333,50.8,False
2024-01-14 23:00:00,DEV-0044,Data-Ingestion,v1.5,65.864,0.00258,0,80.409875,19.8,False
2024-01-14 23:00:00,DEV-0007,Data-Ingestion,v2.0,83.214,0.01877,0,87.81245833333332,58.0,False
2024-01-15 00:00:00,DEV-0032,Data-Ingestion,v1.4,63.21,0.00823,0,81.4105,24.7,False
2024-01-15 01:00:00,DEV-0004,Reporting-Service,v1.5,64.991,0.0,0,85.41816666666666,16.2,False
2024-01-15 01:00:00,DEV-0047,Reporting-Service,v1.5,81.658,0.01166,1,85.819125,55.5,False
2024-01-15 01:00:00,DEV-0014,Notification-Service,v2.0,77.748,0.00444,0,76.02941666666668,31.6,False
2024-01-15 01:00:00,DEV-0033,API-Gateway,v1.4,84.619,0.01133,0,132.7905,48.7,False
2024-01-15 02:00:00,DEV-0020,Data-Ingestion,v2.0,127.373,0.01909,0,84.01179166666667,77.8,False
2024-01-15 02:00:00,DEV-0012,Data-Ingestion,v1.4,86.959,0.02257,0,84.40583333333335,65.1,False
2024-01-15 02:00:00,DEV-0023,Reporting-Service,v1.4,67.834,0.0,0,84.64345833333333,18.2,False
2024-01-15 03:00:00,DEV-0024,Data-Ingestion,v1.4,111.054,0.01281,0,85.34758333333333,67.2,False
2024-01-15 04:00:00,DEV-0004,API-Gateway,v1.5,69.239,0.00173,0,129.76925,21.4,False
2024-01-15 04:00:00,DEV-0011,Data-Ingestion,v1.5,101.929,0.01434,0,87.038875,66.7,False
2024-01-15 05:00:00,DEV-0048,Data-Ingestion,v1.5,94.892,0.01125,0,88.44745833333333,57.5,False
2024-01-15 05:00:00,DEV-0036,Data-Ingestion,v1.5,89.599,0.00921,0,87.81154166666666,49.6,False
2024-01-15 05:00:00,DEV-0028,Reporting-Service,v1.5,73.183,0.0,0,85.60450000000002,22.2,False
2024-01-15 06:00:00,DEV-0003,Reporting-Service,v2.0,71.904,0.02088,0,84.550875,48.7,False
2024-01-15 06:00:00,DEV-0021,Notification-Service,v1.4,97.634,0.00914,0,74.84608333333334,55.9,False
2024-01-15 06:00:00,DEV-0033,API-Gateway,v1.5,65.683,0.01159,0,125.48841666666668,32.0,False
2024-01-15 06:00:00,DEV-0006,Data-Ingestion,v1.4,76.212,0.00354,0,88.22050000000002,28.8,False
2024-01-15 07:00:00,DEV-0039,Notification-Service,v1.4,122.353,0.0,1,76.991,61.2,False
2024-01-15 07:00:00,DEV-0048,API-Gateway,v1.5,96.639,0.01162,0,120.95333333333333,59.4,False
2024-01-15 07:00:00,DEV-0026,Reporting-Service,v1.5,80.589,0.0105,0,84.23783333333333,43.0,False
2024-01-15 08:00:00,DEV-0045,Notification-Service,v1.4,64.234,0.00763,0,74.36954166666668,24.6,False
2024-01-15 08:00:00,DEV-0036,Notification-Service,v1.5,56.269,0.02628,0,74.64329166666666,42.8,False
2024-01-15 08:00:00,DEV-0036,Data-Ingestion,v2.0,110.915,0.02165,0,89.6615,78.2,False
2024-01-15 08:00:00,DEV-0046,API-Gateway,v1.5,63.088,0.0,0,117.87083333333334,15.1,False
2024-01-15 09:00:00,DEV-0023,Data-Ingestion,v1.4,77.734,0.01772,0,88.66954166666666,51.1,False
2024-01-15 09:00:00,DEV-0006,Reporting-Service,v1.5,110.816,0.0136,1,85.10225,77.9,False
2024-01-15 09:00:00,DEV-0009,Reporting-Service,v2.0,83.223,0.0,0,85.62845833333334,32.6,False
2024-01-15 09:00:00,DEV-0026,Reporting-Service,v1.5,82.568,0.00921,0,86.11920833333333,43.1,False
2024-01-15 10:00:00,DEV-0029,Notification-Service,v1.5,74.33,0.0122,0,74.28845833333334,39.7,False
2024-01-15 10:00:00,DEV-0006,Data-Ingestion,v2.0,102.543,0.00495,1,89.65249999999999,61.6,False
2024-01-15 10:00:00,DEV-0011,API-Gateway,v1.5,92.427,0.0,0,114.63854166666668,41.0,False
2024-01-15 11:00:00,DEV-0018,API-Gateway,v1.5,58.089,0.02782,0,111.56295833333333,44.3,False
2024-01-15 11:00:00,DEV-0038,Notification-Service,v1.5,83.209,0.00891,0,74.88225,43.4,False
2024-01-15 11:00:00,DEV-0043,Data-Ingestion,v2.0,73.522,0.00662,1,90.09141666666669,39.0,False
2024-01-15 11:00:00,DEV-0008,Notification-Service,v1.4,39.565,0.02705,0,73.17020833333332,40.4,False
2024-01-15 12:00:00,DEV-0030,Notification-Service,v2.0,73.853,0.01004,0,72.99991666666666,35.5,False
2024-01-15 13:00:00,DEV-0012,Notification-Service,v2.0,62.425,0.00551,0,73.75920833333333,20.5,False
2024-01-15 14:00:00,DEV-0041,Data-Ingestion,v1.5,93.351,0.0061,0,89.88291666666667,48.1,False
2024-01-15 14:00:00,DEV-0036,API-Gateway,v1.5,63.676,0.0216,0,105.85258333333333,43.8,False
2024-01-15 14:00:00,DEV-0001,API-Gateway,v1.5,54.35,0.00289,0,102.47125,14.6,False
2024-01-15 15:00:00,DEV-0044,Notification-Service,v1.4,50.284,0.01012,0,73.33208333333333,23.3,False
2024-01-15 16:00:00,DEV-0033,Reporting-Service,v1.4,72.477,0.01021,0,84.033875,34.7,False
2024-01-15 16:00:00,DEV-0028,Data-Ingestion,v2.0,91.151,0.00504,0,90.78054166666668,45.1,False
2024-01-15 16:00:00,DEV-0025,API-Gateway,v1.5,120.762,0.01277,1,99.55958333333332,78.3,False
2024-01-15 16:00:00,DEV-0050,Data-Ingestion,v1.5,63.26,0.00845,0,89.76616666666666,25.2,False
2024-01-15 17:00:00,DEV-0011,Data-Ingestion,v1.4,72.256,0.01418,0,89.71800000000002,41.2,False
2024-01-15 17:00:00,DEV-0022,Notification-Service,v1.5,75.722,0.01381,0,73.706875,43.7,False
2024-01-15 18:00:00,DEV-0038,API-Gateway,v1.5,92.069,0.00026,0,95.94829166666666,42.0,False
2024-01-15 19:00:00,DEV-0026,Reporting-Service,v2.0,93.064,0.02204,0,84.53125,70.0,False
2024-01-15 20:00:00,DEV-0017,Reporting-Service,v1.5,83.271,0.01221,0,83.71695833333334,49.0,False
2024-01-15 20:00:00,DEV-0006,Notification-Service,v2.0,96.131,0.0043,0,73.93387499999999,48.4,False
2024-01-15 21:00:00,DEV-0003,API-Gateway,v2.0,88.424,0.00329,0,92.19370833333333,40.9,False
2024-01-15 22:00:00,DEV-0025,Reporting-Service,v1.4,108.923,0.02045,0,85.15591666666667,76.2,False
2024-01-15 22:00:00,DEV-0041,API-Gateway,v1.4,85.369,0.00148,1,85.02825,46.0,False
2024-01-15 22:00:00,DEV-0011,API-Gateway,v1.5,81.076,0.01425,0,89.16254166666666,49.8,False
2024-01-15 22:00:00,DEV-0036,Notification-Service,v1.5,91.653,0.00891,0,74.61316666666666,51.0,False
2024-01-15 23:00:00,DEV-0003,Notification-Service,v1.4,64.836,0.01496,0,72.63983333333333,36.9,False
2024-01-15 23:00:00,DEV-0026,API-Gateway,v1.5,97.196,0.02104,0,80.66270833333333,72.1,False
2024-01-15 23:00:00,DEV-0047,API-Gateway,v1.5,79.098,0.02712,0,80.46254166666667,59.4,False
2024-01-16 00:00:00,DEV-0018,Data-Ingestion,v2.0,65.726,0.00669,0,88.47208333333333,24.0,False
2024-01-16 00:00:00,DEV-0038,API-Gateway,v1.5,70.307,0.01301,0,81.02770833333334,37.5,False
2024-01-16 00:00:00,DEV-0006,Reporting-Service,v2.0,102.216,0.02852,0,87.00641666666667,78.6,False
2024-01-16 01:00:00,DEV-0021,Reporting-Service,v2.0,78.794,0.00069,0,87.07366666666667,29.4,False
2024-01-16 01:00:00,DEV-0015,Reporting-Service,v1.4,85.525,0.0,1,86.40579166666667,44.2,False
2024-01-16 01:00:00,DEV-0015,Reporting-Service,v1.5,86.961,0.00804,0,85.94737500000001,45.3,False
2024-01-16 01:00:00,DEV-0028,API-Gateway,v1.5,70.836,0.01319,1,79.49129166666667,47.6,False
2024-01-16 02:00:00,DEV-0033,API-Gateway,v1.5,67.325,0.01442,0,78.56166666666667,37.8,False
2024-01-16 02:00:00,DEV-0007,Data-Ingestion,v2.0,89.713,0.01388,0,88.23649999999999,57.7,False
2024-01-16 02:00:00,DEV-0041,Reporting-Service,v1.4,71.85,0.00658,1,84.95583333333333,37.6,False
2024-01-16 02:00:00,DEV-0006,Reporting-Service,v1.5,82.895,0.00486,0,84.75054166666666,37.4,False
2024-01-16 03:00:00,DEV-0044,Data-Ingestion,v1.4,81.989,0.01481,0,88.09379166666668,51.6,False
2024-01-16 04:00:00,DEV-0030,Reporting-Service,v1.5,63.22,0.00859,0,81.71958333333333,25.4,False
2024-01-16 04:00:00,DEV-0038,Reporting-Service,v1.5,60.57,0.01907,0,83.29545833333333,39.6,False
2024-01-16 05:00:00,DEV-0001,Data-Ingestion,v1.5,100.25,0.00023,0,88.781,47.3,False
2024-01-16 05:00:00,DEV-0050,Reporting-Service,v1.5,61.765,0.01204,0,80.86054166666666,30.3,False
2024-01-16 05:00:00,DEV-0033,API-Gateway,v1.4,48.047,0.02129,0,77.102625,38.1,False
2024-01-16 05:00:00,DEV-0037,Data-Ingestion,v1.5,43.712,0.02298,0,85.9415,38.8,False
2024-01-16 06:00:00,DEV-0038,Notification-Service,v1.4,81.946,0.02016,0,73.083625,57.7,False
